시간,시스템 CPU 사용률 (%),프로세스 메모리 사용량 (MB),Current Thread 수,호출 건수,TPS,동시 사용자,ERROR 수,SQL 수,최대 TPS,프로세스 CPU사용률 (%)
8/27/2017 23:23,14.64,1808,85.69,2521,42.01,172,337,33832,62.59,13.96
8/27/2017 23:24,18.21,1787,84.84,3075,51.25,174,375,54405,70.59,17.52
8/27/2017 23:25,18.51,1775,83.96,3144,52.4,174,390,43401,66,17.67
8/27/2017 23:26,17.92,1945,94.36,3178,52.96,162,381,42438,63.4,16.55
8/27/2017 23:27,18.35,2511,123,3113,51.88,190,397,55743,62.59,17.32
8/27/2017 23:28,18.6,2020,97.18,3147,52.45,196,438,44979,66,17.91
8/27/2017 23:29,18.3,1776,85.66,3113,51.88,181,398,43904,61.4,17.59
8/27/2017 23:30,17.18,2562,130,2808,46.79,173,321,49190,63.59,15.8
8/27/2017 23:31,18.13,2469,122,3205,53.41,186,425,42500,69.8,17.34
8/27/2017 23:32,17.79,2374,114,3011,50.18,186,499,45230,72,17.14
8/27/2017 23:33,17.03,2428,118,2737,45.61,193,443,54748,57.4,15.96
8/27/2017 23:34,15.7,2451,119,2729,45.48,184,421,37228,55.59,15.05
8/27/2017 23:35,15.53,2086,100,2592,43.2,179,425,38218,52.2,14.35
8/27/2017 23:36,14.3,2311,113,2325,38.75,166,344,44884,46,13.8
8/27/2017 23:37,14.88,2069,100,2531,42.18,177,364,35246,55.4,13.76
8/27/2017 23:38,20.18,2070,98.3,3452,57.53,171,354,42699,72,19.35
8/27/2017 23:39,18.66,1863,88.83,3203,53.38,147,394,56531,67.4,18.03
8/27/2017 23:40,20.28,2616,130,3294,54.9,196,443,50904,80.8,18.87
8/27/2017 23:41,18.57,2432,117,3214,53.56,172,413,44776,67,18.05
8/27/2017 23:42,17.21,2058,99.19,3116,51.93,164,360,53315,73.19,16.45
8/27/2017 23:43,18.64,1945,93.83,3369,56.15,141,362,43465,76,17.82
8/27/2017 23:44,18.55,2071,100,3395,56.58,181,402,45533,82.8,17.67
8/27/2017 23:45,19.29,2283,109,3527,58.78,195,432,61962,74.19,18.38
8/27/2017 23:46,18.97,2423,118,3504,58.4,191,417,44425,76.8,18.07
8/27/2017 23:47,17.48,2182,105,3351,55.84,181,345,41570,68.19,16.73
8/27/2017 23:48,19.28,2379,114,3526,58.76,164,415,57720,70.19,18.44
8/27/2017 23:49,20.2,2382,114,3670,61.16,157,390,46007,81.8,19.45
8/27/2017 23:50,17.86,2581,124,2986,49.76,176,332,38595,83.59,16.92
8/27/2017 23:51,19,2201,105,3246,54.09,171,347,56333,74.59,18.37
8/27/2017 23:52,18.87,2130,102,3231,53.84,180,382,45336,74.4,18.11
8/27/2017 23:53,16.11,2092,99.93,2808,46.79,143,410,40167,58.2,15.68
8/27/2017 23:54,19.68,1970,94.58,3320,55.33,176,468,58508,75.19,18.57
8/27/2017 23:55,19.18,1963,93.83,3368,56.13,184,368,42482,73.59,18.46
8/27/2017 23:56,21.25,1877,88.9,3627,60.45,154,346,47862,79.59,20.63
8/27/2017 23:57,17.11,2153,102,2642,44.03,191,371,51125,63.4,16.35
8/27/2017 23:58,15.52,2238,106,2425,40.4,157,397,37736,52.79,14.75
8/27/2017 23:59,15.61,2168,103,2602,43.36,183,379,39177,66.8,14.79
